MTGDATE,RESID
2000-07-01,0.0
2000-08-01,0.011687191658671325
2000-09-01,0.0
2000-10-01,-0.06968306981970028
2000-11-01,0.013475826034951281
2000-12-01,0.22255307375910405
2001-01-01,0.011411740795732928
2001-02-01,0.0
2001-03-01,-0.517038162222076
2001-04-01,0.0
2001-05-01,-0.4107098572463883
2001-06-01,-0.1808713513187558
2001-07-01,0.0
2001-08-01,-0.1318333330380462
2001-09-01,0.0
2001-10-01,-0.08383441111245088
2001-11-01,-0.19152507118722495
2001-12-01,-0.2554929272898893
2002-01-01,-0.15490273751759798
2002-02-01,0.0
2002-03-01,-0.35148430932037467
2002-04-01,0.0
2002-05-01,0.1723945804444285
2002-06-01,-0.005281142266015171
2002-07-01,0.0
2002-08-01,0.11335291172824002
2002-09-01,-0.06020803399440106
2002-10-01,0.0
2002-11-01,-0.3295116778563172
2002-12-01,-0.011901675334700407
2003-01-01,-0.03232501886190288
2003-02-01,0.0
2003-03-01,0.010875225522452875
2003-04-01,0.0
2003-05-01,-0.023792587405931848
2003-06-01,-0.2419152594939651
2003-07-01,0.0
2003-08-01,-0.08650354608898642
2003-09-01,-0.20579972066961427
2003-10-01,-0.156112920135077
2003-11-01,0.0
2003-12-01,-0.20093488067474413
2004-01-01,-0.097003205153396
2004-02-01,0.0
2004-03-01,0.007903252914692044
2004-04-01,0.0
2004-05-01,-0.12461097780196019
2004-06-01,0.10273739592791342
2004-07-01,0.0
2004-08-01,0.2856552246818972
2004-09-01,0.1660579492683124
2004-10-01,0.0
2004-11-01,0.28671185573568236
2004-12-01,0.14860545761433377
2005-01-01,0.0
2005-02-01,0.11398412047212411
2005-03-01,0.0517579128129565
2005-04-01,0.0
2005-05-01,0.26142266697634325
2005-06-01,0.24276320047177735
2005-07-01,0.0
2005-08-01,0.07523354118376607
2005-09-01,0.262913694398412
2005-10-01,0.0
2005-11-01,0.2259300809344444
2005-12-01,0.12343340291529104
2006-01-01,0.13696180342903425
2006-02-01,0.0
2006-03-01,0.10759096409524135
2006-04-01,0.0
2006-05-01,0.18652988666087772
2006-06-01,0.40666334545907545
2006-07-01,0.0
2006-08-01,0.06788751245037977
2006-09-01,0.08308123212746732
2006-10-01,-0.0656770618005775
2006-11-01,0.0
2006-12-01,0.0852376316028732
2007-01-01,-0.03974006045528917
2007-02-01,0.0
2007-03-01,0.1231395475306554
2007-04-01,0.0
2007-05-01,-0.004459697793465167
2007-06-01,-0.06768174905389455
2007-07-01,0.0
2007-08-01,0.03266357309815672
2007-09-01,-0.5576622852325819
